grid_lat,grid_lon,pcell_cid,pcell_freq,scell_1_cid,scell_1_freq,scell_2_cid,scell_2_freq,scell_3_cid,scell_3_freq,seconds_since_epoch,past_seconds_since_rrc_request
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323454,8
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323455,9
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323456,10
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323457,11
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323458,12
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323459,13
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323460,14
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323461,15
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323462,16
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323463,17
40.4325,-86.915,244,40978,244,41176,244,41374,None,None,1584323464,18
40.432,-86.915,244,40978,244,41176,244,41374,None,None,1584323465,19
40.432,-86.9145,244,40978,244,41176,244,41374,None,None,1584323466,20
40.432,-86.9145,244,40978,244,41176,244,41374,None,None,1584323467,21
40.432,-86.9145,244,40978,244,41176,244,41374,None,None,1584323468,22
40.432,-86.9145,244,40978,244,41176,244,41374,None,None,1584323469,23
40.432,-86.9145,244,40978,244,41176,244,41374,None,None,1584323470,24
40.4315,-86.9145,244,40978,244,41176,244,41374,None,None,1584323471,25
40.4315,-86.9145,244,40978,244,41176,244,41374,None,None,1584323472,26
40.4315,-86.9145,244,40978,244,41176,244,41374,None,None,1584323473,27
40.4315,-86.9145,244,40978,244,41176,244,41374,None,None,1584323474,28
40.4315,-86.9145,244,40978,244,41176,244,41374,None,None,1584323475,29
40.431,-86.9145,246,40978,None,None,None,None,None,None,1584323476,30
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323477,31
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323478,32
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323479,33
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323480,34
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323481,35
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323482,36
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323483,37
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323484,38
40.431,-86.9145,246,40978,246,41176,246,41374,None,None,1584323485,39
40.431,-86.915,246,40978,246,41176,246,41374,None,None,1584323486,40
40.431,-86.915,246,40978,246,41176,246,41374,None,None,1584323487,41
40.431,-86.915,246,40978,246,41176,246,41374,None,None,1584323488,42
40.431,-86.915,244,40978,None,None,244,41374,None,None,1584323489,43
40.431,-86.915,244,40978,244,41176,244,41374,None,None,1584323490,44
40.431,-86.916,244,40978,244,41176,244,41374,None,None,1584323491,45
40.431,-86.916,244,40978,244,41176,244,41374,None,None,1584323492,46
40.431,-86.916,244,40978,244,41176,244,41374,None,None,1584323493,47
40.431,-86.916,244,40978,244,41176,244,41374,None,None,1584323494,48
40.431,-86.916,244,40978,244,41176,244,41374,None,None,1584323495,49
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323496,50
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323497,51
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323498,52
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323499,53
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323500,54
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323501,55
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323502,56
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323503,57
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323504,58
40.431,-86.9165,244,40978,244,41176,244,41374,None,None,1584323505,59
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323506,60
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323507,61
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323508,62
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323509,63
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323510,64
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323511,65
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323512,66
40.4305,-86.9165,244,40978,244,41176,244,41374,None,None,1584323513,67
40.4305,-86.9165,203,40978,203,41176,203,41374,None,None,1584323514,68
40.4305,-86.9165,203,40978,203,41176,203,41374,None,None,1584323515,69
40.4295,-86.9165,203,40978,203,41176,203,41374,None,None,1584323516,70
40.4295,-86.9165,203,40978,203,41176,203,41374,None,None,1584323517,71
40.4295,-86.9165,203,40978,203,41176,203,41374,None,None,1584323518,72
40.4295,-86.9165,203,40978,203,41176,203,41374,None,None,1584323519,73
40.4295,-86.9165,203,40978,203,41176,203,41374,None,None,1584323520,74
40.4295,-86.917,203,40978,203,41176,203,41374,None,None,1584323521,75
40.4295,-86.917,203,40978,203,41176,203,41374,None,None,1584323522,76
40.4295,-86.917,203,40978,203,41176,203,41374,None,None,1584323523,77
40.4295,-86.917,203,40978,203,41176,203,41374,None,None,1584323524,78
40.4295,-86.917,203,40978,203,41176,203,41374,None,None,1584323525,79
40.4285,-86.9165,203,40978,203,41176,203,41374,None,None,1584323526,80
40.4285,-86.9165,203,40978,203,41176,203,41374,None,None,1584323527,81
40.4285,-86.9165,203,40978,203,41176,203,41374,None,None,1584323528,82
40.4285,-86.9165,203,40978,203,41176,203,41374,None,None,1584323529,83
40.4285,-86.9165,203,40978,203,41176,203,41374,None,None,1584323530,84
40.428,-86.9165,203,40978,203,41176,203,41374,None,None,1584323531,85
40.428,-86.9165,203,40978,203,41176,203,41374,None,None,1584323532,86
40.428,-86.9165,203,40978,203,41176,203,41374,None,None,1584323533,87
40.428,-86.9165,203,40978,203,41176,203,41374,None,None,1584323534,88
40.428,-86.9165,203,40978,203,41176,203,41374,None,None,1584323535,89
40.4275,-86.9165,203,40978,203,41176,203,41374,None,None,1584323536,90
40.4275,-86.9165,203,40978,203,41176,203,41374,None,None,1584323537,91
40.4275,-86.9165,203,40978,203,41176,203,41374,None,None,1584323538,92
40.4275,-86.9165,203,40978,203,41176,203,41374,None,None,1584323539,93
40.4275,-86.9165,203,40978,203,41176,203,41374,None,None,1584323540,94
40.427,-86.9165,203,40978,203,41176,203,41374,None,None,1584323541,95
40.427,-86.9165,203,40978,203,41176,203,41374,None,None,1584323542,96
40.427,-86.9165,203,40978,203,41176,203,41374,None,None,1584323543,97
40.427,-86.9165,203,40978,203,41176,203,41374,None,None,1584323544,98
40.427,-86.9165,203,40978,203,41176,203,41374,None,None,1584323545,99
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323551,2
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323552,3
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323553,4
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323554,5
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323555,6
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323556,7
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323557,8
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323558,9
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323559,10
40.427,-86.917,203,40978,203,41176,203,41374,None,None,1584323560,11
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323561,12
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323562,13
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323563,14
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323564,15
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323565,16
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323566,17
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323567,18
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323568,19
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323569,20
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323570,21
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323571,22
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323572,23
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323573,24
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323574,25
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323575,26
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323576,27
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323577,28
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323578,29
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323579,30
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323580,31
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323581,32
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323582,33
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323583,34
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323584,35
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323585,36
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323586,37
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323587,38
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323588,39
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323589,40
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323590,41
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323591,42
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323592,43
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323593,44
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323594,45
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323595,46
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323596,47
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323597,48
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323598,49
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323599,50
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323600,51
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323601,52
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323602,53
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323603,54
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323604,55
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323605,56
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323606,57
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323607,58
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323608,59
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323609,60
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323610,61
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323611,62
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323612,63
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323613,64
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323614,65
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323615,66
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323616,67
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323617,68
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323618,69
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323619,70
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323620,71
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323621,72
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323622,73
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323623,74
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323624,75
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323625,76
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323626,77
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323627,78
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323628,79
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323629,80
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323630,81
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323631,82
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323632,83
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323633,84
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323634,85
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323635,86
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323636,87
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323637,88
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323638,89
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323639,90
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323640,91
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323641,92
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323642,93
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323643,94
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323644,95
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323645,96
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323646,97
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323647,98
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323648,99
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323649,100
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323650,101
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323651,102
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323652,103
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323653,104
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323654,105
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323655,106
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323656,107
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323662,2
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323663,3
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323664,4
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323665,5
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323666,6
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323667,7
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323668,8
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323669,9
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323670,10
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323671,11
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323672,12
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323673,13
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323674,14
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323675,15
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323676,16
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323677,17
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323678,18
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323679,19
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323680,20
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323681,21
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323682,22
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323683,23
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323684,24
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323685,25
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323686,26
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323687,27
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323688,28
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323689,29
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323690,30
40.4275,-86.917,203,40978,203,41176,203,41374,None,None,1584323691,31
40.454,-86.9045,283,8763,None,None,None,None,None,None,1584305447,4
40.454,-86.9045,283,8763,None,None,None,None,None,None,1584305448,5
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305449,6
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305450,7
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305451,8
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305452,9
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305453,10
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305454,11
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305455,12
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305456,13
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305457,14
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305458,15
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305459,16
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305460,17
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305461,18
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305462,19
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305463,20
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305464,21
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305465,22
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305466,23
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305467,24
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305468,25
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305469,26
40.454,-86.9035,283,8763,None,None,None,None,None,None,1584305470,27
